iterations,test-F1-mean,test-F1-std,train-F1-mean,train-F1-std,test-Logloss-mean,test-Logloss-std,train-Logloss-mean,train-Logloss-std
47,0.7339270981371231,0.06863628406647174,0.8921763834000569,0.01653829441063158,0.46320645834544794,0.09415026589201858,0.23385719873076213,0.023637255378126526
48,0.7335941725455386,0.07024455163801648,0.8933523757199527,0.01692849955151787,0.46551272453778125,0.09545063170753139,0.23161852440177877,0.023107483293138296
49,0.7262213254593176,0.07026127068732237,0.8957283504937527,0.018708617252594324,0.4699355638565662,0.09798611537812388,0.22919553579820745,0.022948015514247532
50,0.7274211754780653,0.07094283464741973,0.8957264265617674,0.018476247382396352,0.46923112697647384,0.09728849132552303,0.22777483342369154,0.022469503148037525
51,0.728214435695538,0.07033832828528727,0.8960944858428871,0.017369952412755203,0.4702000616616697,0.09789590790978436,0.2264910394401572,0.022956319115600463
52,0.733646953405018,0.07175653600173611,0.897262062150521,0.01587346385131156,0.46770761805571787,0.09833516820996677,0.22496236898784466,0.022341301063592372
53,0.7306333333333332,0.07172301200722746,0.8978167344151744,0.01930292575010858,0.47132332617728345,0.10103341062709353,0.22265467543879067,0.023662071742447034
54,0.7293278100051543,0.07059932162267671,0.8995199712509508,0.018618396163223888,0.46949164722555653,0.10553070173351926,0.220292620306698,0.024005487870308758
55,0.7294225580921238,0.07248373990296127,0.9004368819396401,0.017335073240112787,0.46949020871351,0.10632424923775012,0.21815238990885444,0.02370418740807435
56,0.7294225580921238,0.07248373990296127,0.9015520066400153,0.016302116374844904,0.46895726975950314,0.10750882228186041,0.21695253888111612,0.023881384387616958
57,0.7335098283499446,0.07472556118974899,0.9023093163736382,0.015871019040940425,0.4726869004504798,0.10642678972453777,0.21533647744130485,0.02381741060413676
58,0.7335098283499446,0.07472556118974899,0.904179679407721,0.016619219159618562,0.47304930154795216,0.10608699569184528,0.21390059145525334,0.02365031279644614
59,0.7284226190476191,0.07468284673662907,0.9034239947246787,0.016897312806267557,0.47322831949587246,0.10670510450566499,0.2126038405545169,0.022890303213227853
60,0.7293337843389419,0.07567267449019523,0.9045462376874159,0.017222373790548973,0.4737275212051614,0.10715452865153523,0.21062149896462307,0.022682154670423275
61,0.7333566185947639,0.07468567046273343,0.9064108505799273,0.017236992907693954,0.47471973863662775,0.10829140698381248,0.20890268030275508,0.02339140245308209
62,0.7308810681153894,0.0727922555884474,0.9075800994324588,0.01759012303970386,0.4750608188443259,0.10706932511765307,0.20770932632557354,0.022964119478037132
63,0.7317095195030455,0.0727845446011634,0.9079384180076223,0.016599155281866524,0.47572269258289523,0.10922858233044408,0.20600805113886392,0.022989128324265886
64,0.7306596507366414,0.07398524990907948,0.9090465114351073,0.016193220836197408,0.47665886211772995,0.11081656765527723,0.2044000930024789,0.023286031872745493
65,0.725073520175773,0.07127551833126052,0.911411490154882,0.015342761596891179,0.4831165713112899,0.11275694436251511,0.20138780464246236,0.02250960833043812
66,0.7238865046718969,0.07047628292043277,0.9114131909069798,0.015332373183790278,0.4817455935792837,0.11143897002312558,0.1998987978321865,0.022810880996090993
67,0.7219726290738108,0.07016575043231721,0.9122315901473025,0.016189036814675508,0.48317525533894834,0.11145805901350223,0.19882051190826674,0.02280326067224997
